"id","district","sch","exp_group","poverty_school","s3","s3npr","f3","f3npr","grade_fall2013","many13","s13_10","s13_11","s13_12","often13","family13","s13_15","s13_16","ethnicity_new","frl_new","lep_new","gender_new","s4","s4npr","tri14","teach","f4","many14","often14","s14_6","s14_7","s14_8","s14_9","s14_10","s14_11","family14","s14_13","s14_14","s14_15"
"WA-2084","WA","920560 ","Control (Math)",2,165,19,181,33,4,11,1,6,6,4,4,4,3,"Black",1,0,1,184,28,4,"800047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2085","WA","920560 ","READS         ",2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2086","WA","920560 ","READS         ",2,205,76,217,81,4,6,6,1,1,4,4,4,1,"Hispanic",1,1,1,211,64,2,"800272",219,10,4,6,3,4,5,3,2,2,4,1,2
"WA-2087","WA","920560 ","READS         ",2,181,43,207,71,4,11,3,1,1,3,4,2,1,"Black",NA,0,1,203,54,5,"800272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2088","WA","920560 ","READS         ",2,173,29,189,45,4,3,1,2,1,4,2,4,4,"Black",0,0,2,181,25,0,"800272",232,6,3,2,3,3,1,2,3,1,4,2,2
"WA-2090","WA","920560 ","Control (Math)",2,132,1,144,4,3,4,NA,1,1,4,4,4,1,"Hispanic",1,1,1,132,1,3,"800399",165,6,4,5,5,5,5,5,2,3,3,3,4
"WA-2091","WA","920560 ","Control (Math)",2,157,26,173,44,3,11,1,1,2,4,2,2,2,"Hispanic",1,1,1,183,46,0,"800399",160,3,2,5,2,2,2,2,1,1,1,2,3
"WA-2093","WA","920560 ","Control (Math)",2,141,5,145,5,3,11,4,6,2,3,3,3,3,"White",1,0,2,139,1,0,"800399",142,5,3,2,4,3,2,2,2,1,3,3,1
"WA-2094","WA","920560 ","READS         ",2,202,92,190,74,3,11,6,6,6,4,3,1,1,"White",0,0,2,226,92,0,"800282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2095","WA","920560 ","Control (Math)",2,202,92,205,89,3,3,1,3,6,3,1,3,1,"Other",0,0,1,214,84,9,"800399",223,6,2,6,2,3,3,3,3,1,1,1,1
"WA-2096","WA","920560 ","Control (Math)",2,184,77,214,94,3,6,1,6,1,4,3,1,1,"Black",1,0,1,201,72,6,"800399",203,11,4,5,4,3,5,4,4,2,4,1,2
"WA-2097","WA","920560 ","Control (Math)",2,184,77,180,58,3,11,1,1,6,4,1,4,4,"Black",0,0,1,186,52,0,"800399",230,11,4,4,3,4,5,5,4,3,4,2,4
"WA-2100","WA","920560 ","READS         ",2,192,86,205,89,3,11,5,3,5,4,3,2,1,"White",0,0,2,219,88,4,"800282",217,11,4,5,4,3,4,4,5,1,1,1,1
"WA-2101","WA","920560 ","Control (Math)",2,171,56,163,28,3,NA,NA,2,2,4,3,1,1,"Black",1,0,2,173,29,6,"800399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2103","WA","920560 ","Control (Math)",2,168,50,170,39,3,7,1,1,4,2,1,2,1,"Hispanic",1,1,1,186,52,8,"800399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2105","WA","920560 ","READS         ",2,192,86,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2107","WA","920560 ","READS         ",2,158,28,150,10,3,7,NA,2,3,4,1,4,3,"Hispanic",1,1,2,184,48,2,"800282",192,3,3,2,3,4,2,2,5,1,3,1,1
"WA-2108","WA","920560 ","READS         ",2,192,86,197,82,3,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2111","WA","920560 ","READS         ",2,160,32,161,24,3,10,4,3,2,3,1,4,1,"Black",1,0,2,170,25,8,"800282",168,7,3,4,1,3,2,2,4,3,4,2,3
"WA-2112","WA","920560 ","READS         ",2,174,62,166,32,3,7,6,3,1,3,1,2,1,"Black",1,0,1,188,55,0,"800282",183,3,3,3,3,3,3,2,2,2,2,3,1
"WA-2113","WA","920560 ","READS         ",2,184,48,195,55,4,11,6,2,2,4,2,1,1,"Black",1,0,1,178,22,6,"800272",211,10,4,6,5,4,3,3,3,1,4,3,3
"WA-2114","WA","920560 ","READS         ",2,156,9,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic",1,1,2,NA,NA,10,"800047",185,6,3,3,3,4,4,3,3,3,2,1,2
"WA-2117","WA","920560 ","READS         ",2,173,29,178,29,4,11,6,6,1,4,4,4,4,"Black",1,0,1,NA,NA,0,"800047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2118","WA","920560 ","Control (Math)",2,143,1,148,3,4,11,4,3,2,1,4,2,3,"Hispanic",1,1,2,181,25,0,"800047",171,8,5,4,2,4,5,1,4,4,1,4,1
"WA-2119","WA","920560 ","READS         ",2,183,46,187,42,4,10,6,6,1,4,4,1,1,"Hispanic",1,1,1,203,54,2,"800047",219,5,3,5,3,3,3,3,2,3,3,3,3
"WA-2120","WA","920560 ","Control (Math)",2,177,36,165,14,4,2,1,2,1,1,4,4,3,"Black",1,0,1,178,22,6,"800264",165,6,2,6,2,1,5,2,3,1,4,3,1
"WA-2122","WA","920560 ","Control (Math)",2,198,69,207,71,4,8,1,2,3,3,2,1,2,"Hispanic",0,0,1,197,45,7,"800264",201,8,3,6,3,2,2,4,4,4,2,1,2
"WA-2123","WA","920560 ","READS         ",2,177,36,192,50,4,4,3,2,1,3,3,3,3,"Black",0,0,2,169,13,2,"800047",198,5,3,3,3,3,4,2,3,2,3,1,2
"WA-2124","WA","920560 ","READS         ",2,168,23,168,17,3,2,2,NA,1,4,3,4,4,"Black",1,1,2,NA,NA,0,"800282",163,11,4,6,4,5,5,4,1,3,4,4,4
"WA-2125","WA","920560 ","Control (Math)",2,235,96,238,94,4,11,1,6,3,4,3,1,1,"Black",1,0,1,254,95,0,"800264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2126","WA","920560 ","Control (Math)",2,184,48,195,55,4,10,1,2,6,4,3,2,1,"White",0,0,2,197,45,0,"800264",215,3,3,3,3,3,2,2,3,3,1,1,1
"WA-2128","WA","920560 ","Control (Math)",2,175,33,195,55,4,3,1,3,1,4,4,4,4,"Hispanic",1,0,1,214,67,2,"800264",201,4,3,2,2,2,2,2,3,2,4,1,1
"WA-2129","WA","920560 ","Control (Math)",2,163,17,173,23,4,10,1,4,1,1,1,1,1,"Hispanic",1,1,2,211,64,2,"800047",188,5,2,3,2,3,1,1,1,1,4,1,1
"WA-2130","WA","920560 ","READS         ",2,168,23,163,13,4,6,6,2,6,3,3,2,4,"Black",0,0,2,230,81,0,"800047",175,7,3,3,3,2,3,3,4,3,2,1,2
"WA-2131","WA","920560 ","READS         ",2,198,69,192,50,4,5,3,1,3,2,1,2,1,"Black",1,0,2,NA,NA,0,"800047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2132","WA","920560 ","READS         ",2,198,69,195,55,4,11,1,3,2,3,2,3,1,"Black",1,0,2,208,61,0,"800272",201,6,3,2,3,2,2,5,3,2,3,1,3
"WA-2133","WA","920560 ","READS         ",2,177,36,176,26,4,2,3,1,1,2,1,1,1,"Black",1,0,2,187,32,3,"800047",188,2,1,2,1,1,1,1,2,1,3,1,1
"WA-2136","WA","920560 ","Control (Math)",2,183,46,173,23,4,5,1,3,1,2,1,3,1,"Hispanic",1,0,1,208,61,3,"800264",232,4,3,3,2,2,2,3,3,1,3,1,1
"WA-2137","WA","920560 ","Control (Math)",2,245,99,255,99,4,9,1,3,2,4,3,1,1,"White",0,0,2,237,86,2,"800264",261,5,4,4,3,2,3,2,3,3,2,1,1
"WA-2138","WA","920560 ","Control (Math)",2,153,7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2140","WA","920560 ","Control (Math)",2,NA,NA,230,90,4,1,1,1,1,1,1,1,1,"White",0,0,2,246,92,2,"800264",241,2,2,2,1,2,2,1,3,2,1,1,1
"WA-2141","WA","920560 ","READS         ",2,173,29,181,33,4,7,6,6,1,3,4,4,4,"Hispanic",1,1,1,190,35,3,"800047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2142","WA","920560 ","READS         ",2,175,33,170,20,4,4,5,1,1,3,3,1,1,"Black",1,0,2,184,28,0,"800272",173,8,3,6,2,1,1,1,4,3,1,1,3
"WA-2143","WA","920560 ","Control (Math)",2,165,19,185,39,4,4,6,1,1,4,1,1,1,"White",1,0,1,154,3,4,"800264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2144","WA","920560 ","Control (Math)",2,163,17,160,10,4,4,1,3,4,4,3,4,3,"Hispanic",1,1,2,159,6,0,"800264",165,6,4,4,4,3,4,3,4,4,4,3,4
"WA-2145","WA","920560 ","READS         ",2,160,13,163,13,4,7,4,5,1,4,3,4,3,"Hispanic",1,1,2,172,15,8,"800272",191,3,4,4,4,3,3,4,2,4,3,3,4
"WA-2146","WA","920560 ","Control (Math)",2,175,33,170,20,4,7,1,4,1,2,3,3,1,"Hispanic",1,0,2,203,54,7,"800047",198,5,4,2,3,1,3,3,3,1,2,1,1
"WA-2147","WA","920560 ","READS         ",2,160,13,170,20,4,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2150","WA","920560 ","Control (Math)",2,205,76,255,99,4,2,1,2,2,3,2,3,1,"Other",0,0,1,246,92,2,"800264",261,3,3,2,3,1,3,3,2,2,3,1,1
"WA-2151","WA","920560 ","Control (Math)",2,160,13,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2157","WA","920560 ","READS         ",2,219,88,223,86,4,10,4,6,2,3,3,3,1,"Hispanic",1,0,1,237,86,2,"800272",224,4,3,4,2,2,3,4,5,3,1,1,1
"WA-2159","WA","920560 ","Control (Math)",2,226,92,230,90,4,11,1,4,6,4,1,3,1,"Other",1,0,2,246,92,3,"800264",271,11,5,3,4,2,4,4,3,1,4,1,1
"WA-2161","WA","920560 ","READS         ",2,183,46,170,20,4,3,1,1,2,2,4,4,2,"Black",1,0,2,197,45,0,"800047",208,8,3,1,1,3,1,4,2,1,4,2,2
"WA-2162","WA","920560 ","READS         ",2,210,81,212,76,4,4,3,4,4,4,3,NA,2,"Other",0,0,2,214,67,6,"800272",232,6,4,5,4,3,3,4,2,4,1,1,3
"WA-2164","WA","920560 ","READS         ",2,177,36,185,39,4,6,4,2,1,4,1,4,1,"Other",1,0,1,200,50,0,"800272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2165","WA","920560 ","Control (Math)",2,170,25,178,29,4,11,5,6,3,4,1,3,1,"Hispanic",1,1,2,172,15,4,"800264",163,6,5,6,5,5,5,5,2,4,4,1,1
"WA-2167","WA","920560 ","Control (Math)",2,156,9,151,4,4,1,2,3,1,1,1,1,2,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2169","WA","920320 ","Control (Math)",1,154,20,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,188,55,0,"800527",203,5,4,3,4,3,3,3,5,2,1,1,4
"WA-2171","WA","920560 ","READS         ",2,153,7,151,4,4,7,4,1,1,4,3,4,1,"Hispanic",1,1,2,172,15,4,"800272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2172","WA","920560 ","Control (Math)",2,205,76,199,60,4,4,1,2,1,2,1,2,1,"Other",1,0,2,211,64,6,"800264",219,4,2,4,2,2,2,2,2,1,3,1,1
"WA-2173","WA","920597 ","READS         ",2,168,23,165,14,4,4,4,1,1,3,3,3,1,"Black",1,0,2,169,13,0,"800442",160,11,4,4,4,4,5,3,1,4,1,1,2
"WA-2175","WA","920597 ","READS         ",2,205,76,212,76,4,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2176","WA","920597 ","Control (Math)",2,179,39,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2178","WA","920597 ","Control (Math)",2,156,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2179","WA","920597 ","Control (Math)",2,188,55,189,45,4,5,1,4,4,3,3,1,1,"Other",1,1,2,237,86,0,"800386",211,7,4,3,3,3,4,3,5,1,3,1,1
"WA-2180","WA","920597 ","READS         ",2,188,55,189,45,4,6,6,1,1,4,4,4,4,"Other",1,1,1,230,81,6,"800019",211,4,4,4,3,4,3,2,2,4,3,1,2
"WA-2181","WA","920597 ","READS         ",2,192,61,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2183","WA","920597 ","READS         ",2,170,25,170,20,4,6,3,1,1,2,1,2,2,"Hispanic",1,0,1,190,35,2,"800019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2184","WA","920597 ","READS         ",2,177,36,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2185","WA","920597 ","Control (Math)",2,192,61,192,50,4,6,1,3,1,4,4,3,1,"Other",1,0,2,NA,NA,4,"800386",208,2,2,2,1,1,3,1,2,1,2,1,1
"WA-2186","WA","920597 ","Control (Math)",2,179,39,168,17,4,11,1,1,1,4,1,4,1,"Hispanic",1,1,2,175,19,2,"800019",168,11,4,6,1,5,3,5,5,1,3,1,1
"WA-2187","WA","920597 ","Control (Math)",2,156,9,154,6,4,3,2,2,3,2,1,2,1,"Hispanic",1,1,1,152,2,4,"800386",NA,5,1,4,1,2,1,2,1,4,4,4,4
"WA-2188","WA","920597 ","Control (Math)",2,170,25,163,13,4,1,1,1,1,1,3,4,3,"Hispanic",1,1,2,181,25,5,"800019",163,4,3,4,3,3,3,4,3,3,4,1,3
"WA-2189","WA","920597 ","Control (Math)",2,179,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2192","WA","920597 ","READS         ",2,226,92,238,94,4,11,4,5,6,4,3,4,1,"White",0,0,1,224,76,10,"800442",241,1,1,1,1,1,1,1,1,1,4,1,1
"WA-2193","WA","920597 ","Control (Math)",2,183,46,173,23,4,5,1,1,4,1,1,2,1,"Black",1,0,2,193,39,3,"800386",188,11,3,5,3,3,4,4,3,1,4,1,1
"WA-2196","WA","920597 ","Control (Math)",2,184,77,214,94,3,11,1,1,4,4,2,2,4,"White",0,0,2,210,81,0,"800255",223,11,4,2,3,2,3,5,5,1,1,1,1
"WA-2197","WA","920597 ","READS         ",2,149,12,138,1,3,11,1,1,2,4,4,4,3,"Black",1,0,2,163,17,0,"800591",154,11,3,5,3,2,2,2,3,4,4,4,4
"WA-2198","WA","920597 ","Control (Math)",2,184,77,159,21,3,11,1,1,1,4,4,4,4,"Hispanic",1,0,1,188,55,8,"800576",199,10,4,4,1,4,4,5,3,1,4,1,4
"WA-2199","WA","920597 ","READS         ",2,179,70,176,50,3,3,3,3,2,4,1,3,2,"Other",1,0,1,219,88,2,"800591",203,11,4,3,4,3,3,4,2,3,2,2,2
"WA-2200","WA","920597 ","READS         ",2,171,56,184,65,3,6,6,1,1,4,3,4,4,"Black",1,0,1,181,43,10,"800591",199,11,4,6,4,4,3,3,3,3,4,3,3
"WA-2201","WA","920597 ","Control (Math)",2,168,50,161,24,3,6,1,6,1,1,2,3,4,"Hispanic",1,0,2,170,25,0,"800576",189,5,4,6,3,2,4,5,3,2,1,1,2
"WA-2202","WA","920597 ","Control (Math)",2,192,86,176,50,3,8,1,1,2,3,3,1,2,"White",0,0,2,201,72,0,"800576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2203","WA","920597 ","Control (Math)",2,160,32,163,28,3,1,1,2,4,1,1,2,3,"Black",1,0,2,173,29,0,"800576",173,4,2,2,1,2,2,2,4,1,2,1,1
"WA-2204","WA","920597 ","Control (Math)",2,184,77,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2206","WA","920597 ","READS         ",2,153,18,153,13,3,8,2,4,2,3,3,3,2,"Hispanic",1,1,2,173,29,6,"800591",176,5,3,4,5,5,2,2,2,3,2,3,3
"WA-2207","WA","920597 ","READS         ",2,156,24,173,44,3,11,1,2,2,3,1,1,1,"White",1,0,2,NA,NA,0,"800591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2208","WA","920597 ","READS         ",2,156,24,155,15,3,9,1,5,4,4,3,4,4,"Hispanic",1,1,1,184,48,5,"800591",203,6,3,5,3,3,4,3,3,3,3,1,2
"WA-2209","WA","920597 ","READS         ",2,148,11,148,8,3,11,6,5,6,4,4,4,1,"Black",1,0,2,179,39,2,"800591",192,7,5,6,4,4,5,5,5,4,4,1,4
"WA-2212","WA","920597 ","READS         ",2,171,56,163,28,3,11,6,6,3,4,3,4,3,"Black",1,0,2,190,58,5,"800591",199,6,3,5,3,2,1,3,2,1,4,1,4
"WA-2214","WA","920597 ","Control (Math)",2,165,43,NA,NA,3,11,1,6,6,4,1,2,3,"White",1,0,2,165,19,0,"800576",187,7,3,6,3,3,1,3,2,1,1,1,1
"WA-2217","WA","920597 ","Control (Math)",2,192,86,205,89,NA,11,1,6,6,4,4,4,1,"Hispanic",1,0,1,205,76,2,"800576",212,11,5,2,3,1,5,4,5,1,4,1,1
"WA-2219","WA","920597 ","Control (Math)",2,143,6,148,8,NA,11,1,6,6,3,1,4,1,"Black",1,0,2,165,19,4,"800576",163,2,5,2,3,3,5,3,2,NA,4,3,4
"WA-2220","WA","920597 ","READS         ",2,179,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2221","WA","920597 ","READS         ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2222","WA","920597 ","READS         ",2,179,70,176,50,NA,4,2,1,1,4,4,4,4,"Black",0,0,1,184,48,1,"800591",192,11,4,3,4,4,4,4,3,4,4,1,4
"WA-2223","WA","920597 ","Control (Math)",2,202,92,205,89,NA,11,1,6,5,4,4,1,1,"Black",0,0,2,190,58,3,"800255",230,8,3,3,3,3,3,3,3,2,2,1,1
"WA-2224","WA","920597 ","Control (Math)",2,160,32,166,32,NA,11,1,4,1,3,1,4,2,"White",1,0,2,181,43,0,"800576",168,1,1,1,1,1,1,1,1,1,1,1,1
"WA-2227","WA","920597 ","Control (Math)",2,160,32,184,65,NA,9,3,2,1,3,1,1,1,"White",0,0,2,183,46,4,"800255",192,4,3,4,3,3,3,1,1,3,3,1,1
"WA-2229","WA","920597 ","READS         ",2,162,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,150,5,0,"800255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2230","WA","920597 ","Control (Math)",2,179,70,180,58,NA,5,1,1,1,3,1,1,1,"Hispanic",0,0,2,198,69,6,"800255",203,9,4,5,3,3,3,3,2,3,2,1,3
"WA-2232","WA","920597 ","READS         ",2,160,13,163,13,4,1,1,2,3,1,4,1,1,"Black",1,0,2,169,13,4,"800019",154,9,4,6,3,2,3,2,3,4,3,1,2
"WA-2233","WA","920597 ","READS         ",2,184,77,214,94,NA,4,4,1,2,1,2,1,1,"Hispanic",1,0,1,219,88,8,"800591",230,3,2,4,4,4,1,2,1,1,4,1,1
"WA-2235","WA","920597 ","READS         ",2,224,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2236","WA","920597 ","Control (Math)",2,184,77,197,82,NA,4,1,4,1,3,3,4,4,"White",1,0,1,205,76,4,"800576",212,4,3,3,2,2,4,3,5,NA,2,2,2
"WA-2237","WA","920597 ","Control (Math)",2,150,5,160,10,4,11,1,6,5,3,4,4,1,"Black",1,0,1,169,13,0,"800386",160,7,4,2,3,3,3,4,3,3,1,3,3
"WA-2238","WA","920597 ","READS         ",2,153,7,142,1,4,10,1,3,3,4,1,2,3,"Other",1,1,2,178,22,10,"800442",160,6,2,3,1,2,2,1,3,1,1,1,1
"WA-2239","WA","920597 ","READS         ",2,179,39,173,23,4,5,1,3,1,3,1,3,1,"Black",1,0,2,203,54,0,"800019",211,4,4,1,3,4,1,1,2,1,4,1,1
"WA-2240","WA","920597 ","READS         ",2,177,36,207,71,4,3,1,1,2,3,1,1,3,"Hispanic",1,1,2,193,39,2,"800442",173,6,5,5,5,5,4,3,2,1,1,1,1
"WA-2241","WA","920597 ","Control (Math)",2,163,17,NA,NA,4,NA,1,1,1,NA,NA,NA,NA,"Black",1,0,2,172,15,0,"800386",168,3,3,3,1,2,1,1,2,1,1,1,1
"WA-2242","WA","920597 ","Control (Math)",2,183,46,185,39,4,10,5,3,3,4,1,1,4,"Black",1,0,1,190,35,0,"800019",178,9,3,6,5,5,5,5,3,2,1,1,1
"WA-2243","WA","920597 ","Control (Math)",2,170,25,187,42,4,5,4,3,3,3,2,4,1,"Other",1,1,2,181,25,5,"800019",208,6,3,3,3,3,2,4,3,2,4,3,3
"WA-2245","WA","920597 ","Control (Math)",2,184,48,176,26,4,1,1,1,1,2,1,4,3,"White",1,0,2,193,39,0,"800386",201,2,2,2,2,2,2,2,2,2,2,1,1
"WA-2246","WA","920597 ","READS         ",2,160,13,157,8,4,6,1,3,1,4,1,1,3,"Black",1,0,2,159,6,0,"800442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WA-2247","WA","920597 ","READS         ",2,205,76,223,86,4,5,3,1,2,3,1,4,1,"Black",1,0,1,237,86,0,"800442",261,2,1,2,1,1,3,1,1,1,4,1,1
"WA-2248","WA","920597 ","Control (Math)",2,173,29,154,6,4,1,1,1,1,1,1,1,1,"White",0,0,2,172,15,2,"800386",185,1,1,4,1,1,1,1,1,1,1,1,1
"WA-2249","WA","920597 ","Control (Math)",2,184,48,173,23,4,11,1,1,1,1,3,3,3,"White",1,0,2,205,57,4,"800386",194,11,4,6,4,3,2,3,3,2,4,1,2
"WA-2250","WA","920597 ","Control (Math)",2,183,46,185,39,4,5,1,2,6,3,1,4,1,"White",0,0,1,197,45,0,"800386",241,3,2,2,2,2,3,3,2,1,3,1,1
"WA-2251","WA","920597 ","READS         ",2,163,17,151,4,4,11,2,1,1,4,4,2,2,"Black",1,0,2,130,1,0,"800442",NA,5,5,4,3,1,3,3,4,1,3,4,2
"WA-2252","WA","920597 ","READS         ",2,153,7,157,8,4,2,3,1,3,1,1,3,1,"Black",1,0,1,169,13,8,"800442",178,3,4,NA,4,3,1,2,2,1,4,1,1
"WA-2254","WA","920597 ","Control (Math)",2,177,36,165,14,4,3,1,1,1,3,3,3,3,"Black",1,0,2,178,22,0,"800019",183,2,3,NA,3,3,3,3,2,3,3,3,1
"WA-2255","WA","920597 ","Control (Math)",2,188,55,187,42,4,11,1,4,1,4,3,4,4,"Black",0,0,1,193,39,0,"800019",191,2,4,3,3,3,4,4,1,1,4,4,4
"WA-2257","WA","920597 ","READS         ",2,198,69,203,66,4,11,6,2,3,3,4,NA,1,"Black",1,0,1,246,92,2,"800019",261,5,1,2,2,1,1,1,2,1,4,1,1
"WA-2258","WA","920597 ","READS         ",2,190,58,187,42,4,11,6,5,1,3,1,3,1,"White",1,1,1,203,54,10,"800019",215,6,3,6,1,2,3,4,3,1,1,1,1
"WA-2261","WA","920403B","READS         ",1,165,19,160,10,4,4,6,2,2,4,4,4,4,"Hispanic",1,1,1,203,54,8,"800280",173,7,3,6,3,5,5,5,3,4,4,NA,1
"WA-2262","WA","920403B","Control (Math)",1,184,48,173,23,4,7,1,3,4,2,2,4,1,"Black",1,0,2,203,54,0,"800139",194,6,4,3,2,5,3,4,2,1,4,1,1
"WA-2263","WA","920597 ","Control (Math)",2,183,46,203,66,4,6,1,3,4,4,2,2,4,"Hispanic",1,1,1,208,61,8,"800386",208,6,4,2,3,3,4,4,3,3,2,1,3
"WA-2264","WA","920597 ","READS         ",2,214,84,238,94,4,11,6,6,1,3,4,4,1,"White",1,0,2,230,81,2,"800442",251,2,4,1,1,1,2,4,3,3,4,1,1
"WA-2266","WA","920597 ","READS         ",2,184,48,207,71,4,11,6,6,1,4,3,4,3,"White",1,0,2,195,42,2,"800442",188,11,4,6,1,1,1,4,3,1,1,1,1
"WA-2267","WA","920597 ","READS         ",2,175,33,165,14,4,11,3,6,1,4,1,4,1,"Hispanic",1,1,2,165,9,0,"800442",171,6,5,1,1,5,5,1,3,1,1,1,1
"WA-2268","WA","920597 ","READS         ",2,195,65,187,42,4,6,3,1,1,2,1,1,2,"Black",1,0,2,220,73,0,"800019",219,6,3,3,3,2,1,3,2,1,3,1,1
"WA-2269","WA","920597 ","Control (Math)",2,183,46,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
